0.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.6,0
3.6,0
4.4,0
4.4,0
4.9,0
4.9,0
5.0,1
5.0,1
4.0,0
3.6,0
3.6,0
3.1,0
3.1,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
4.0,0
4.0,0
4.0,0
4.0,0
4.0,0
4.0,0
4.0,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.1,0
3.1,0
3.1,0
3.1,0
3.1,0
3.1,0
3.1,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.1,0
3.1,0
3.1,0
3.1,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.2,0
3.2,0
3.2,0
3.2,0
3.6,0
3.6,0
3.6,0
3.6,0
3.1,0
3.1,0
3.1,0
3.1,0
3.6,0
3.6,0
3.6,0
3.6,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.2,0
3.2,0
3.2,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.2,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.1,0
3.1,0
4.9,0
4.9,0
5.5,1
5.0,1
32.6,3
32.3,3
32.6,3
32.6,3
32.2,3
32.1,3
32.2,3
32.2,3
30.3,3
30.8,3
32.1,3
32.2,3
30.2,3
33.0,3
33.0,3
32.6,3
7.6,1
7.2,1
7.6,1
7.7,1
7.8,1
8.4,1
7.7,1
8.6,1
8.2,1
8.2,1
8.2,1
8.4,1
7.8,1
7.8,1
7.6,1
10.1,1
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
22.0,2
21.3,2
20.5,2
19.9,2
20.3,2
19.8,2
20.3,2
19.7,2
19.7,2
24.9,2
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.6,3
32.3,3
