3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.1,0
3.1,0
4.0,0
4.0,0
4.6,0
4.6,0
4.9,0
4.9,0
4.4,0
4.4,0
4.4,0
4.4,0
4.0,0
4.0,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
3.6,0
4.0,0
4.0,0
4.4,0
4.4,0
4.4,0
4.4,0
5.1,1
5.1,1
3.0,0
3.0,0
3.0,0
3.0,0
3.2,0
3.2,0
3.2,0
3.2,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.2,0
3.2,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.1,0
3.1,0
4.0,0
4.0,0
4.0,0
4.6,0
4.6,0
4.0,0
4.0,0
3.8,0
3.8,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.2,0
3.2,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.0,0
3.8,0
3.8,0
8.4,1
138.7,0
150.3,0
150.3,0
150.3,0
255.0,0
255.0,0
255.0,0
129.0,0
129.0,0
129.0,0
255.0,0
255.0,0
255.0,0
255.0,0
255.0,0
255.0,0
255.0,0
149.9,0
149.9,0
128.1,0
128.1,0
128.1,0
255.0,0
255.0,0
255.0,0
138.0,0
138.0,0
138.0,0
255.0,0
255.0,0
255.0,0
126.7,0
126.7,0
126.7,0
127.1,0
127.1,0
127.1,0
130.0,0
130.0,0
140.0,0
140.0,0
140.0,0
128.0,0
128.0,0
128.0,0
134.3,0
134.3,0
127.1,0
127.1,0
127.1,0
135.7,0
135.7,0
135.7,0
150.4,0
150.4,0
150.4,0
139.6,0
139.6,0
130.9,0
130.9,0
130.9,0
129.9,0
129.9,0
129.0,0
129.0,0
129.0,0
149.9,0
149.9,0
149.9,0
149.9,0
255.0,0
255.0,0
127.3,0
127.3,0
127.3,0
133.6,0
133.6,0
133.6,0
133.6,0
255.0,0
255.0,0
130.1,0
130.1,0
130.1,0
129.0,0
129.0,0
129.0,0
131.8,0
131.8,0
131.8,0
137.0,0
137.0,0
125.5,0
125.5,0
125.5,0
164.8,0
164.8,0
131.3,0
131.3,0
131.3,0
125.0,0
125.0,0
125.0,0
137.0,0
137.0,0
137.0,0
150.3,0
150.3,0
128.1,0
128.1,0
128.1,0
128.1,0
128.1,0
134.9,0
134.9,0
134.9,0
146.0,0
146.0,0
146.0,0
146.0,0
255.0,0
255.0,0
255.0,0
255.0,0
255.0,0
255.0,0
150.4,0
150.4,0
150.4,0
139.5,0
139.5,0
139.5,0
139.5,0
255.0,0
255.0,0
137.9,0
137.9,0
137.9,0
167.6,0
167.6,0
167.6,0
134.5,0
134.5,0
134.5,0
149.4,0
149.4,0
135.8,0
135.8,0
135.8,0
135.8,0
135.8,0
135.8,0
137.0,0
137.0,0
137.0,0
140.4,0
140.4,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
39.3,4
39.1,4
34.7,3
32.1,3
32.6,3
32.1,3
32.1,3
32.1,3
32.1,3
32.1,3
32.1,3
32.1,3
32.2,3
32.2,3
32.1,3
32.6,3
32.1,3
32.1,3
32.6,3
32.1,3
38.5,4
38.5,4
149.9,0
149.9,0
149.9,0
152.1,0
152.1,0
152.1,0
145.2,0
145.2,0
149.9,0
149.9,0
149.9,0
146.0,0
146.0,0
146.0,0
151.7,0
151.7,0
149.0,0
149.0,0
149.0,0
151.7,0
151.7,0
151.7,0
149.9,0
149.9,0
149.9,0
149.1,0
149.1,0
149.1,0
255.0,0
255.0,0
255.0,0
149.9,0
149.9,0
149.5,0
149.5,0
149.5,0
145.6,0
145.6,0
145.6,0
146.1,0
146.1,0
146.1,0
145.2,0
145.2,0
151.7,0
151.7,0
151.7,0
144.4,0
144.4,0
144.4,0
145.2,0
145.2,0
145.2,0
144.4,0
144.4,0
143.4,0
143.4,0
143.4,0
143.9,0
143.9,0
143.9,0
140.5,0
140.5,0
140.5,0
144.4,0
144.4,0
148.7,0
148.7,0
148.7,0
142.2,0
142.2,0
142.2,0
145.6,0
145.6,0
145.6,0
149.9,0
149.9,0
148.7,0
148.7,0
148.7,0
143.4,0
143.4,0
143.4,0
144.8,0
144.8,0
144.8,0
149.9,0
149.9,0
149.9,0
150.3,0
150.3,0
148.6,0
148.6,0
148.6,0
150.4,0
150.4,0
150.4,0
148.7,0
148.7,0
148.7,0
149.5,0
149.5,0
148.7,0
148.7,0
148.7,0
143.4,0
143.4,0
143.4,0
144.4,0
144.4,0
144.4,0
144.4,0
144.4,0
149.5,0
149.5,0
149.5,0
143.4,0
143.4,0
143.4,0
150.4,0
150.4,0
150.4,0
143.0,0
143.0,0
140.4,0
140.4,0
140.4,0
150.7,0
150.7,0
150.7,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.2,0
142.6,0
142.6,0
143.4,0
143.4,0
143.4,0
143.4,0
143.4,0
143.4,0
138.0,0
138.0,0
138.0,0
137.9,0
137.9,0
138.0,0
138.0,0
138.0,0
138.0,0
138.0,0
138.0,0
137.1,0
137.1,0
136.6,0
136.6,0
136.6,0
137.2,0
137.2,0
137.2,0
137.2,0
137.2,0
137.2,0
9.1,1
9.1,1
9.1,1
9.1,1
10.1,1
10.1,1
10.1,1
9.9,1
9.5,1
9.9,1
9.9,1
9.9,1
9.5,1
9.4,1
10.1,1
149.9,0
149.9,0
149.9,0
150.4,0
150.4,0
150.4,0
133.4,0
133.4,0
137.0,0
137.0,0
137.0,0
136.2,0
136.2,0
136.2,0
137.2,0
137.2,0
137.4,0
137.4,0
137.4,0
150.3,0
150.3,0
150.3,0
136.6,0
136.6,0
138.0,0
138.0,0
138.0,0
137.9,0
137.9,0
137.9,0
138.0,0
138.0,0
137.0,0
137.0,0
137.0,0
137.2,0
137.2,0
137.2,0
137.2,0
137.2,0
137.2,0
137.0,0
137.0,0
137.0,0
137.0,0
137.0,0
136.6,0
136.6,0
136.6,0
136.6,0
136.6,0
136.6,0
136.2,0
136.2,0
135.8,0
135.8,0
135.8,0
135.8,0
135.8,0
135.8,0
135.3,0
135.3,0
135.3,0
134.9,0
134.9,0
134.9,0
134.9,0
134.9,0
134.9,0
134.9,0
134.9,0
135.3,0
135.3,0
135.3,0
135.8,0
135.8,0
135.3,0
135.3,0
135.3,0
134.9,0
134.9,0
134.9,0
134.9,0
134.9,0
133.2,0
133.2,0
133.2,0
132.5,0
132.5,0
132.5,0
132.5,0
132.5,0
133.7,0
133.7,0
133.7,0
134.9,0
134.9,0
134.9,0
135.3,0
135.3,0
135.3,0
134.5,0
134.5,0
136.6,0
136.6,0
136.6,0
135.7,0
135.7,0
135.7,0
136.6,0
136.6,0
136.6,0
137.2,0
137.2,0
137.2,0
137.2,0
137.2,0
137.9,0
137.9,0
137.9,0
137.9,0
137.9,0
137.2,0
137.2,0
137.2,0
138.0,0
138.0,0
138.0,0
138.7,0
138.7,0
138.7,0
138.0,0
138.0,0
140.0,0
140.0,0
140.0,0
142.2,0
142.2,0
142.2,0
141.4,0
141.4,0
141.4,0
142.6,0
142.6,0
140.0,0
140.0,0
140.0,0
143.0,0
143.0,0
143.0,0
142.6,0
142.6,0
141.8,0
141.8,0
141.8,0
145.2,0
145.2,0
145.2,0
148.6,0
148.6,0
148.6,0
149.1,0
149.1,0
142.2,0
142.2,0
142.2,0
149.0,0
149.0,0
149.0,0
142.2,0
142.2,0
142.2,0
149.5,0
149.5,0
144.8,0
144.8,0
144.8,0
143.7,0
143.7,0
143.7,0
144.8,0
144.8,0
